id,split,target,label
1640,train,Feminist Movement,AGAINST
1641,train,Feminist Movement,FAVOR
1642,train,Feminist Movement,AGAINST
1643,train,Feminist Movement,AGAINST
1644,train,Feminist Movement,AGAINST
1645,train,Feminist Movement,AGAINST
1646,train,Feminist Movement,AGAINST
1647,train,Feminist Movement,AGAINST
1648,train,Feminist Movement,FAVOR
1649,train,Feminist Movement,AGAINST
1650,train,Feminist Movement,AGAINST
1651,train,Feminist Movement,AGAINST
1652,train,Feminist Movement,AGAINST
1653,train,Feminist Movement,AGAINST
1654,train,Feminist Movement,AGAINST
1655,train,Feminist Movement,AGAINST
1656,train,Feminist Movement,AGAINST
1657,train,Feminist Movement,AGAINST
1658,train,Feminist Movement,AGAINST
1659,train,Feminist Movement,AGAINST
1660,train,Feminist Movement,AGAINST
1661,train,Feminist Movement,AGAINST
1662,train,Feminist Movement,AGAINST
1663,train,Feminist Movement,AGAINST
1664,train,Feminist Movement,AGAINST
1665,train,Feminist Movement,AGAINST
1666,train,Feminist Movement,AGAINST
1667,train,Feminist Movement,AGAINST
1668,train,Feminist Movement,AGAINST
1669,train,Feminist Movement,AGAINST
1670,train,Feminist Movement,AGAINST
1671,train,Feminist Movement,AGAINST
1672,train,Feminist Movement,AGAINST
1673,train,Hillary Clinton,FAVOR
1674,train,Hillary Clinton,AGAINST
1675,train,Hillary Clinton,NONE
1676,train,Hillary Clinton,FAVOR
1677,train,Hillary Clinton,NONE
1678,train,Hillary Clinton,AGAINST
1679,train,Hillary Clinton,FAVOR
1680,train,Hillary Clinton,AGAINST
1681,train,Hillary Clinton,NONE
1682,train,Hillary Clinton,FAVOR
1683,train,Hillary Clinton,NONE
1684,train,Hillary Clinton,NONE
1685,train,Hillary Clinton,AGAINST
1686,train,Hillary Clinton,NONE
1687,train,Hillary Clinton,AGAINST
1688,train,Hillary Clinton,NONE
1689,train,Hillary Clinton,AGAINST
1690,train,Hillary Clinton,FAVOR
1691,train,Hillary Clinton,FAVOR
1692,train,Hillary Clinton,FAVOR
1693,train,Hillary Clinton,NONE
1694,train,Hillary Clinton,NONE
1695,train,Hillary Clinton,FAVOR
1696,train,Hillary Clinton,AGAINST
1697,train,Hillary Clinton,NONE
1698,train,Hillary Clinton,AGAINST
1699,train,Hillary Clinton,AGAINST
1700,train,Hillary Clinton,FAVOR
1701,train,Hillary Clinton,AGAINST
1702,train,Hillary Clinton,NONE
1703,train,Hillary Clinton,FAVOR
1704,train,Hillary Clinton,AGAINST
1705,train,Hillary Clinton,FAVOR
1706,train,Hillary Clinton,AGAINST
1707,train,Hillary Clinton,FAVOR
1708,train,Hillary Clinton,NONE
1709,train,Hillary Clinton,FAVOR
1710,train,Hillary Clinton,FAVOR
1711,train,Hillary Clinton,FAVOR
1712,train,Hillary Clinton,AGAINST
1713,train,Hillary Clinton,NONE
1714,train,Hillary Clinton,FAVOR
1715,train,Hillary Clinton,FAVOR
1716,train,Hillary Clinton,FAVOR
1717,train,Hillary Clinton,AGAINST
1718,train,Hillary Clinton,NONE
1719,train,Hillary Clinton,AGAINST
1720,train,Hillary Clinton,AGAINST
1721,train,Hillary Clinton,FAVOR
1722,train,Hillary Clinton,AGAINST
1723,train,Hillary Clinton,AGAINST
1724,train,Hillary Clinton,AGAINST
1725,train,Hillary Clinton,NONE
1726,train,Hillary Clinton,AGAINST
1727,train,Hillary Clinton,AGAINST
1728,train,Hillary Clinton,NONE
1729,train,Hillary Clinton,FAVOR
1730,train,Hillary Clinton,AGAINST
1731,train,Hillary Clinton,NONE
1732,train,Hillary Clinton,AGAINST
1733,train,Hillary Clinton,NONE
1734,train,Hillary Clinton,NONE
1735,train,Hillary Clinton,AGAINST
1736,train,Hillary Clinton,AGAINST
1737,train,Hillary Clinton,NONE
1738,train,Hillary Clinton,AGAINST
1739,train,Hillary Clinton,AGAINST
1740,train,Hillary Clinton,AGAINST
1741,train,Hillary Clinton,NONE
1742,train,Hillary Clinton,NONE
1743,train,Hillary Clinton,AGAINST
1744,train,Hillary Clinton,NONE
1745,train,Hillary Clinton,NONE
1746,train,Hillary Clinton,FAVOR
1747,train,Hillary Clinton,NONE
1748,train,Hillary Clinton,FAVOR
1749,train,Hillary Clinton,AGAINST
1750,train,Hillary Clinton,AGAINST
1751,train,Hillary Clinton,NONE
1752,train,Hillary Clinton,FAVOR
1753,dev,Hillary Clinton,FAVOR
1754,train,Hillary Clinton,AGAINST
1755,train,Hillary Clinton,AGAINST
1756,train,Hillary Clinton,AGAINST
1757,train,Hillary Clinton,FAVOR
1758,train,Hillary Clinton,NONE
1759,train,Hillary Clinton,NONE
1760,train,Hillary Clinton,AGAINST
1761,train,Hillary Clinton,AGAINST
1762,train,Hillary Clinton,NONE
1763,train,Hillary Clinton,NONE
1764,train,Hillary Clinton,NONE
1765,train,Hillary Clinton,AGAINST
1766,train,Hillary Clinton,AGAINST
1767,train,Hillary Clinton,AGAINST
1768,train,Hillary Clinton,AGAINST
1769,train,Hillary Clinton,AGAINST
1770,train,Hillary Clinton,NONE
1771,train,Hillary Clinton,AGAINST
1772,train,Hillary Clinton,AGAINST
1773,train,Hillary Clinton,AGAINST
1774,train,Hillary Clinton,AGAINST
1775,train,Hillary Clinton,AGAINST
1776,train,Hillary Clinton,AGAINST
1777,train,Hillary Clinton,NONE
1778,train,Hillary Clinton,AGAINST
1779,train,Hillary Clinton,NONE
1780,train,Hillary Clinton,NONE
1781,train,Hillary Clinton,AGAINST
1782,train,Hillary Clinton,AGAINST
1783,train,Hillary Clinton,AGAINST
1784,train,Hillary Clinton,NONE
1785,train,Hillary Clinton,FAVOR
1786,train,Hillary Clinton,NONE
1787,train,Hillary Clinton,FAVOR
1788,train,Hillary Clinton,FAVOR
1789,train,Hillary Clinton,AGAINST
1790,train,Hillary Clinton,FAVOR
1791,train,Hillary Clinton,FAVOR
1792,train,Hillary Clinton,NONE
1793,train,Hillary Clinton,FAVOR
1794,train,Hillary Clinton,AGAINST
1795,train,Hillary Clinton,AGAINST
1796,train,Hillary Clinton,FAVOR
1797,train,Hillary Clinton,AGAINST
1798,train,Hillary Clinton,AGAINST
1799,train,Hillary Clinton,FAVOR
1800,train,Hillary Clinton,FAVOR
1801,train,Hillary Clinton,AGAINST
1802,train,Hillary Clinton,NONE
1803,train,Hillary Clinton,AGAINST
1804,train,Hillary Clinton,AGAINST
1805,train,Hillary Clinton,AGAINST
1806,train,Hillary Clinton,AGAINST
1807,train,Hillary Clinton,AGAINST
1808,train,Hillary Clinton,AGAINST
1809,train,Hillary Clinton,NONE
1810,train,Hillary Clinton,AGAINST
1811,train,Hillary Clinton,AGAINST
1812,train,Hillary Clinton,FAVOR
1813,train,Hillary Clinton,AGAINST
1814,train,Hillary Clinton,NONE
1815,train,Hillary Clinton,NONE
1816,train,Hillary Clinton,FAVOR
1817,train,Hillary Clinton,AGAINST
1818,train,Hillary Clinton,AGAINST
1819,train,Hillary Clinton,FAVOR
1820,train,Hillary Clinton,NONE
1821,train,Hillary Clinton,AGAINST
1822,train,Hillary Clinton,FAVOR
1823,train,Hillary Clinton,AGAINST
1824,train,Hillary Clinton,NONE
1825,train,Hillary Clinton,FAVOR
1826,train,Hillary Clinton,AGAINST
1827,train,Hillary Clinton,FAVOR
1828,train,Hillary Clinton,FAVOR
1829,train,Hillary Clinton,FAVOR
1830,train,Hillary Clinton,FAVOR
1831,train,Hillary Clinton,FAVOR
1832,train,Hillary Clinton,FAVOR
1833,train,Hillary Clinton,NONE
1834,train,Hillary Clinton,AGAINST
1835,train,Hillary Clinton,NONE
1836,train,Hillary Clinton,AGAINST
1837,train,Hillary Clinton,FAVOR
1838,train,Hillary Clinton,FAVOR
1839,train,Hillary Clinton,AGAINST
1840,train,Hillary Clinton,NONE
1841,train,Hillary Clinton,AGAINST
1842,train,Hillary Clinton,FAVOR
1843,train,Hillary Clinton,AGAINST
1844,train,Hillary Clinton,NONE
1845,train,Hillary Clinton,AGAINST
1846,train,Hillary Clinton,AGAINST
1847,train,Hillary Clinton,AGAINST
1848,train,Hillary Clinton,FAVOR
1849,train,Hillary Clinton,NONE
1850,train,Hillary Clinton,FAVOR
1851,train,Hillary Clinton,NONE
1852,train,Hillary Clinton,AGAINST
1853,train,Hillary Clinton,AGAINST
1854,train,Hillary Clinton,NONE
1855,train,Hillary Clinton,AGAINST
1856,train,Hillary Clinton,AGAINST
1857,train,Hillary Clinton,FAVOR
1858,train,Hillary Clinton,NONE
1859,train,Hillary Clinton,NONE
1860,train,Hillary Clinton,AGAINST
1861,train,Hillary Clinton,FAVOR
1862,train,Hillary Clinton,AGAINST
1863,train,Hillary Clinton,NONE
1864,train,Hillary Clinton,AGAINST
1865,train,Hillary Clinton,NONE
1866,train,Hillary Clinton,NONE
1867,train,Hillary Clinton,AGAINST
1868,train,Hillary Clinton,NONE
1869,train,Hillary Clinton,NONE
1870,train,Hillary Clinton,AGAINST
1871,train,Hillary Clinton,FAVOR
1872,train,Hillary Clinton,AGAINST
1873,train,Hillary Clinton,NONE
1874,train,Hillary Clinton,AGAINST
1875,train,Hillary Clinton,NONE
1876,train,Hillary Clinton,NONE
1877,train,Hillary Clinton,FAVOR
1878,train,Hillary Clinton,NONE
1879,train,Hillary Clinton,FAVOR
1880,train,Hillary Clinton,AGAINST
1881,train,Hillary Clinton,AGAINST
1882,train,Hillary Clinton,NONE
1883,train,Hillary Clinton,NONE
1884,train,Hillary Clinton,NONE
1885,train,Hillary Clinton,NONE
1886,train,Hillary Clinton,NONE
1887,train,Hillary Clinton,FAVOR
1888,train,Hillary Clinton,NONE
1889,train,Hillary Clinton,NONE
1890,train,Hillary Clinton,FAVOR
1891,train,Hillary Clinton,NONE
1892,train,Hillary Clinton,FAVOR
1893,train,Hillary Clinton,AGAINST
1894,train,Hillary Clinton,AGAINST
1895,train,Hillary Clinton,FAVOR
1896,train,Hillary Clinton,AGAINST
1897,train,Hillary Clinton,AGAINST
1898,train,Hillary Clinton,AGAINST
1899,train,Hillary Clinton,NONE
1900,train,Hillary Clinton,AGAINST
1901,train,Hillary Clinton,AGAINST
1902,train,Hillary Clinton,FAVOR
1903,train,Hillary Clinton,NONE
1904,train,Hillary Clinton,FAVOR
1905,train,Hillary Clinton,AGAINST
1906,train,Hillary Clinton,AGAINST
1907,train,Hillary Clinton,FAVOR
1908,train,Hillary Clinton,NONE
1909,train,Hillary Clinton,AGAINST
1910,train,Hillary Clinton,AGAINST
1911,train,Hillary Clinton,AGAINST
1912,train,Hillary Clinton,AGAINST
1913,train,Hillary Clinton,FAVOR
1914,train,Hillary Clinton,NONE
1915,train,Hillary Clinton,AGAINST
1916,train,Hillary Clinton,FAVOR
1917,train,Hillary Clinton,NONE
1918,train,Hillary Clinton,NONE
1919,train,Hillary Clinton,NONE
1920,train,Hillary Clinton,AGAINST
1921,train,Hillary Clinton,FAVOR
1922,train,Hillary Clinton,NONE
1923,train,Hillary Clinton,NONE
1924,train,Hillary Clinton,FAVOR
1925,train,Hillary Clinton,FAVOR
1926,train,Hillary Clinton,AGAINST
1927,train,Hillary Clinton,AGAINST
1928,train,Hillary Clinton,AGAINST
1929,train,Hillary Clinton,AGAINST
1930,train,Hillary Clinton,AGAINST
1931,train,Hillary Clinton,FAVOR
1932,train,Hillary Clinton,NONE
1933,train,Hillary Clinton,AGAINST
1934,train,Hillary Clinton,NONE
1935,train,Hillary Clinton,AGAINST
1936,train,Hillary Clinton,NONE
1937,train,Hillary Clinton,NONE
1938,train,Hillary Clinton,NONE
1939,train,Hillary Clinton,NONE
1940,train,Hillary Clinton,FAVOR
1941,train,Hillary Clinton,NONE
1942,train,Hillary Clinton,NONE
1943,train,Hillary Clinton,FAVOR
1944,train,Hillary Clinton,NONE
1945,train,Hillary Clinton,NONE
1946,train,Hillary Clinton,AGAINST
1947,train,Hillary Clinton,NONE
1948,train,Hillary Clinton,NONE
1949,train,Hillary Clinton,NONE
1950,train,Hillary Clinton,AGAINST
1951,train,Hillary Clinton,AGAINST
1952,train,Hillary Clinton,NONE
1953,train,Hillary Clinton,NONE
1954,train,Hillary Clinton,NONE
1955,train,Hillary Clinton,FAVOR
1956,train,Hillary Clinton,NONE
1957,train,Hillary Clinton,NONE
1958,train,Hillary Clinton,NONE
1959,train,Hillary Clinton,NONE
1960,train,Hillary Clinton,NONE
1961,train,Hillary Clinton,AGAINST
1962,train,Hillary Clinton,AGAINST
1963,train,Hillary Clinton,FAVOR
1964,train,Hillary Clinton,NONE
1965,train,Hillary Clinton,FAVOR
1966,train,Hillary Clinton,FAVOR
1967,train,Hillary Clinton,NONE
1968,train,Hillary Clinton,NONE
1969,train,Hillary Clinton,NONE
1970,train,Hillary Clinton,NONE
1971,train,Hillary Clinton,NONE
1972,train,Hillary Clinton,NONE
1973,train,Hillary Clinton,NONE
1974,train,Hillary Clinton,NONE
1975,train,Hillary Clinton,NONE
1976,train,Hillary Clinton,AGAINST
1977,train,Hillary Clinton,FAVOR
1978,train,Hillary Clinton,NONE
1979,train,Hillary Clinton,NONE
1980,train,Hillary Clinton,FAVOR
1981,train,Hillary Clinton,NONE
1982,train,Hillary Clinton,AGAINST
1983,train,Hillary Clinton,NONE
1984,train,Hillary Clinton,FAVOR
1985,train,Hillary Clinton,FAVOR
1986,train,Hillary Clinton,AGAINST
1987,train,Hillary Clinton,AGAINST
1988,train,Hillary Clinton,AGAINST
1989,train,Hillary Clinton,AGAINST
1990,train,Hillary Clinton,AGAINST
1991,train,Hillary Clinton,NONE
1992,train,Hillary Clinton,NONE
1993,train,Hillary Clinton,FAVOR
1994,train,Hillary Clinton,FAVOR
1995,train,Hillary Clinton,AGAINST
1996,train,Hillary Clinton,AGAINST
1997,train,Hillary Clinton,NONE
1998,train,Hillary Clinton,AGAINST
1999,train,Hillary Clinton,FAVOR
2000,train,Hillary Clinton,NONE
2001,train,Hillary Clinton,NONE
2002,train,Hillary Clinton,NONE
2003,train,Hillary Clinton,NONE
2004,train,Hillary Clinton,AGAINST
2005,train,Hillary Clinton,FAVOR
2006,train,Hillary Clinton,AGAINST
2007,train,Hillary Clinton,AGAINST
2008,train,Hillary Clinton,AGAINST
2009,train,Hillary Clinton,NONE
2010,train,Hillary Clinton,FAVOR
2011,train,Hillary Clinton,NONE
2012,train,Hillary Clinton,AGAINST
2013,train,Hillary Clinton,AGAINST
2014,train,Hillary Clinton,NONE
2015,train,Hillary Clinton,NONE
2016,train,Hillary Clinton,AGAINST
2017,train,Hillary Clinton,NONE
2018,train,Hillary Clinton,AGAINST
2019,train,Hillary Clinton,FAVOR
2020,train,Hillary Clinton,NONE
2021,train,Hillary Clinton,FAVOR
2022,train,Hillary Clinton,AGAINST
2023,train,Hillary Clinton,NONE
2024,train,Hillary Clinton,AGAINST
2025,train,Hillary Clinton,NONE
2026,train,Hillary Clinton,AGAINST
2027,train,Hillary Clinton,FAVOR
2028,train,Hillary Clinton,FAVOR
2029,train,Hillary Clinton,NONE
2030,train,Hillary Clinton,AGAINST
2031,train,Hillary Clinton,NONE
2032,train,Hillary Clinton,AGAINST
2033,train,Hillary Clinton,NONE
2034,train,Hillary Clinton,NONE
2035,train,Hillary Clinton,NONE
2036,train,Hillary Clinton,NONE
2037,train,Hillary Clinton,FAVOR
2038,train,Hillary Clinton,FAVOR
2039,train,Hillary Clinton,FAVOR
2040,train,Hillary Clinton,NONE
2041,train,Hillary Clinton,AGAINST
2042,train,Hillary Clinton,FAVOR
2043,train,Hillary Clinton,AGAINST
2044,train,Hillary Clinton,NONE
2045,train,Hillary Clinton,AGAINST
2046,train,Hillary Clinton,AGAINST
2047,train,Hillary Clinton,AGAINST
2048,train,Hillary Clinton,NONE
2049,train,Hillary Clinton,AGAINST
2050,train,Hillary Clinton,NONE
2051,train,Hillary Clinton,NONE
2052,train,Hillary Clinton,NONE
2053,train,Hillary Clinton,NONE
2054,train,Hillary Clinton,AGAINST
2055,train,Hillary Clinton,AGAINST
2056,train,Hillary Clinton,FAVOR
2057,train,Hillary Clinton,NONE
2058,train,Hillary Clinton,NONE
2059,train,Hillary Clinton,AGAINST
2060,train,Hillary Clinton,NONE
2061,train,Hillary Clinton,AGAINST
2062,train,Hillary Clinton,NONE
2063,train,Hillary Clinton,NONE
2064,train,Hillary Clinton,AGAINST
2065,train,Hillary Clinton,AGAINST
2066,train,Hillary Clinton,AGAINST
2067,train,Hillary Clinton,FAVOR
2068,train,Hillary Clinton,FAVOR
2069,train,Hillary Clinton,FAVOR
2070,train,Hillary Clinton,AGAINST
2071,train,Hillary Clinton,FAVOR
2072,train,Hillary Clinton,AGAINST
2073,train,Hillary Clinton,FAVOR
2074,train,Hillary Clinton,FAVOR
2075,train,Hillary Clinton,NONE
2076,train,Hillary Clinton,FAVOR
2077,train,Hillary Clinton,FAVOR
2078,train,Hillary Clinton,FAVOR
2079,train,Hillary Clinton,FAVOR
2080,train,Hillary Clinton,FAVOR
2081,train,Hillary Clinton,AGAINST
2082,train,Hillary Clinton,AGAINST
2083,train,Hillary Clinton,AGAINST
2084,train,Hillary Clinton,AGAINST
2085,train,Hillary Clinton,AGAINST
2086,train,Hillary Clinton,AGAINST
2087,train,Hillary Clinton,AGAINST
2088,train,Hillary Clinton,AGAINST
2089,train,Hillary Clinton,AGAINST
2090,train,Hillary Clinton,AGAINST
2091,train,Hillary Clinton,AGAINST
2092,train,Hillary Clinton,AGAINST
2093,train,Hillary Clinton,AGAINST
2094,train,Hillary Clinton,AGAINST
2095,train,Hillary Clinton,AGAINST
2096,train,Hillary Clinton,AGAINST
2097,train,Hillary Clinton,AGAINST
2098,train,Hillary Clinton,AGAINST
2099,train,Hillary Clinton,AGAINST
2100,train,Hillary Clinton,AGAINST
2101,train,Hillary Clinton,AGAINST
2102,train,Hillary Clinton,AGAINST
2103,train,Hillary Clinton,AGAINST
2104,train,Hillary Clinton,AGAINST
2105,train,Hillary Clinton,AGAINST
2106,train,Hillary Clinton,AGAINST
2107,train,Hillary Clinton,AGAINST
2108,train,Hillary Clinton,AGAINST
2109,train,Hillary Clinton,AGAINST
2110,train,Hillary Clinton,AGAINST
2111,train,Hillary Clinton,AGAINST
2112,train,Hillary Clinton,AGAINST
2113,train,Hillary Clinton,AGAINST
2114,train,Hillary Clinton,AGAINST
2115,train,Hillary Clinton,AGAINST
2116,train,Hillary Clinton,AGAINST
2117,train,Hillary Clinton,AGAINST
2118,train,Hillary Clinton,AGAINST
2119,train,Hillary Clinton,AGAINST
2120,train,Hillary Clinton,AGAINST
2121,train,Hillary Clinton,AGAINST
2122,train,Hillary Clinton,AGAINST
2123,train,Hillary Clinton,AGAINST
2124,train,Hillary Clinton,AGAINST
2125,train,Hillary Clinton,AGAINST
2126,train,Hillary Clinton,AGAINST
2127,train,Hillary Clinton,AGAINST
2128,train,Hillary Clinton,AGAINST
2129,train,Hillary Clinton,AGAINST
2130,train,Hillary Clinton,AGAINST
2131,dev,Hillary Clinton,AGAINST
2132,train,Hillary Clinton,AGAINST
2133,train,Hillary Clinton,AGAINST
2134,train,Hillary Clinton,AGAINST
2135,train,Hillary Clinton,AGAINST
2136,train,Hillary Clinton,AGAINST
2137,train,Hillary Clinton,AGAINST
2138,train,Hillary Clinton,AGAINST
2139,train,Hillary Clinton,AGAINST
2140,train,Hillary Clinton,AGAINST
2141,train,Hillary Clinton,AGAINST
2142,train,Hillary Clinton,AGAINST
2143,train,Hillary Clinton,AGAINST
2144,train,Hillary Clinton,AGAINST
2145,train,Hillary Clinton,AGAINST
2146,train,Hillary Clinton,AGAINST
2147,train,Hillary Clinton,AGAINST
2148,train,Hillary Clinton,AGAINST
2149,train,Hillary Clinton,AGAINST
2150,train,Hillary Clinton,AGAINST
2151,train,Hillary Clinton,AGAINST
2152,train,Hillary Clinton,AGAINST
2153,train,Hillary Clinton,AGAINST
2154,train,Hillary Clinton,AGAINST
2155,train,Hillary Clinton,AGAINST
2156,train,Hillary Clinton,AGAINST
2157,train,Hillary Clinton,AGAINST
2158,train,Hillary Clinton,AGAINST
2159,train,Hillary Clinton,AGAINST
2160,train,Hillary Clinton,AGAINST
2161,train,Hillary Clinton,AGAINST
2162,train,Hillary Clinton,AGAINST
2163,train,Hillary Clinton,AGAINST
2164,train,Hillary Clinton,AGAINST
2165,train,Hillary Clinton,AGAINST
2166,train,Hillary Clinton,AGAINST
2167,train,Hillary Clinton,AGAINST
2168,train,Hillary Clinton,AGAINST
2169,train,Hillary Clinton,AGAINST
2170,train,Hillary Clinton,AGAINST
2171,dev,Hillary Clinton,AGAINST
2172,train,Hillary Clinton,AGAINST
2173,train,Hillary Clinton,AGAINST
2174,train,Hillary Clinton,AGAINST
2175,train,Hillary Clinton,AGAINST
2176,train,Hillary Clinton,AGAINST
2177,train,Hillary Clinton,AGAINST
2178,train,Hillary Clinton,AGAINST
2179,train,Hillary Clinton,AGAINST
2180,train,Hillary Clinton,AGAINST
2181,train,Hillary Clinton,AGAINST
2182,train,Hillary Clinton,AGAINST
2183,train,Hillary Clinton,AGAINST
2184,train,Hillary Clinton,AGAINST
2185,train,Hillary Clinton,AGAINST
2186,train,Hillary Clinton,AGAINST
2187,train,Hillary Clinton,AGAINST
2188,train,Hillary Clinton,AGAINST
2189,train,Hillary Clinton,AGAINST
2190,train,Hillary Clinton,AGAINST
2191,train,Hillary Clinton,AGAINST
2192,train,Hillary Clinton,AGAINST
2193,train,Hillary Clinton,AGAINST
2194,train,Hillary Clinton,AGAINST
2195,train,Hillary Clinton,AGAINST
2196,train,Hillary Clinton,AGAINST
2197,train,Hillary Clinton,AGAINST
2198,train,Hillary Clinton,AGAINST
2199,train,Hillary Clinton,AGAINST
2200,train,Hillary Clinton,AGAINST
2201,train,Hillary Clinton,AGAINST
2202,train,Hillary Clinton,AGAINST
2203,train,Hillary Clinton,AGAINST
2204,train,Hillary Clinton,AGAINST
2205,train,Hillary Clinton,AGAINST
2206,train,Hillary Clinton,AGAINST
2207,train,Hillary Clinton,AGAINST
2208,train,Hillary Clinton,AGAINST
2209,train,Hillary Clinton,AGAINST
2210,train,Hillary Clinton,FAVOR
2211,train,Hillary Clinton,AGAINST
2212,train,Hillary Clinton,AGAINST
2213,train,Hillary Clinton,NONE
2214,train,Hillary Clinton,NONE
2215,train,Hillary Clinton,FAVOR
2216,train,Hillary Clinton,FAVOR
2217,train,Hillary Clinton,AGAINST
2218,train,Hillary Clinton,NONE
2219,train,Hillary Clinton,FAVOR
2220,train,Hillary Clinton,AGAINST
2221,train,Hillary Clinton,NONE
2222,train,Hillary Clinton,AGAINST
2223,train,Hillary Clinton,AGAINST
2224,train,Hillary Clinton,AGAINST
2225,train,Hillary Clinton,AGAINST
2226,train,Hillary Clinton,AGAINST
2227,train,Hillary Clinton,AGAINST
2228,train,Hillary Clinton,AGAINST
2229,train,Hillary Clinton,AGAINST
2230,train,Hillary Clinton,AGAINST
2231,train,Hillary Clinton,FAVOR
2232,train,Hillary Clinton,AGAINST
2233,train,Hillary Clinton,AGAINST
2234,train,Hillary Clinton,NONE
2235,train,Hillary Clinton,AGAINST
2236,train,Hillary Clinton,AGAINST
2237,train,Hillary Clinton,AGAINST
2238,train,Hillary Clinton,AGAINST
2239,train,Hillary Clinton,FAVOR
2240,train,Hillary Clinton,AGAINST
2241,train,Hillary Clinton,NONE
2242,train,Hillary Clinton,AGAINST
2243,train,Hillary Clinton,NONE
2244,train,Hillary Clinton,NONE
2245,train,Hillary Clinton,NONE
2246,dev,Hillary Clinton,AGAINST
2247,train,Hillary Clinton,NONE
2248,train,Hillary Clinton,AGAINST
2249,train,Hillary Clinton,AGAINST
2250,train,Hillary Clinton,NONE
2251,train,Hillary Clinton,NONE
2252,train,Hillary Clinton,NONE
2253,train,Hillary Clinton,NONE
2254,train,Hillary Clinton,FAVOR
2255,train,Hillary Clinton,AGAINST
2256,train,Hillary Clinton,NONE
2257,train,Hillary Clinton,FAVOR
2258,train,Hillary Clinton,NONE
2259,train,Hillary Clinton,AGAINST
2260,train,Hillary Clinton,AGAINST
2261,train,Hillary Clinton,NONE
2262,train,Hillary Clinton,AGAINST
2263,train,Hillary Clinton,FAVOR
2264,train,Hillary Clinton,NONE
2265,train,Hillary Clinton,AGAINST
2266,train,Hillary Clinton,AGAINST
2267,train,Hillary Clinton,AGAINST
2268,train,Hillary Clinton,AGAINST
2269,train,Hillary Clinton,AGAINST
2270,train,Hillary Clinton,AGAINST
2271,train,Hillary Clinton,AGAINST
2272,train,Hillary Clinton,AGAINST
2273,train,Hillary Clinton,AGAINST
2274,train,Hillary Clinton,AGAINST
2275,train,Hillary Clinton,AGAINST
2276,train,Hillary Clinton,AGAINST
2277,train,Hillary Clinton,AGAINST
2278,train,Hillary Clinton,AGAINST
2279,train,Hillary Clinton,AGAINST
2280,train,Hillary Clinton,AGAINST
2281,train,Hillary Clinton,AGAINST
2282,train,Hillary Clinton,AGAINST
2283,train,Hillary Clinton,AGAINST
2284,train,Hillary Clinton,AGAINST
2285,train,Hillary Clinton,AGAINST
2286,train,Hillary Clinton,AGAINST
2287,train,Hillary Clinton,AGAINST
2288,train,Hillary Clinton,AGAINST
2289,train,Hillary Clinton,AGAINST
2290,train,Hillary Clinton,AGAINST
2291,train,Hillary Clinton,AGAINST
2292,train,Hillary Clinton,AGAINST
2293,train,Hillary Clinton,AGAINST
2294,train,Hillary Clinton,AGAINST
2295,train,Hillary Clinton,AGAINST
2296,train,Hillary Clinton,AGAINST
2297,train,Hillary Clinton,AGAINST
2298,train,Hillary Clinton,AGAINST
2299,train,Hillary Clinton,AGAINST
2300,train,Hillary Clinton,AGAINST
2301,train,Hillary Clinton,AGAINST
2302,train,Hillary Clinton,AGAINST
2303,train,Hillary Clinton,AGAINST
2304,train,Hillary Clinton,AGAINST
2305,train,Hillary Clinton,AGAINST
2306,train,Hillary Clinton,AGAINST
2307,train,Hillary Clinton,AGAINST
2308,train,Hillary Clinton,AGAINST
2309,train,Hillary Clinton,AGAINST
2310,train,Hillary Clinton,AGAINST
2311,train,Hillary Clinton,AGAINST
2312,train,Legalization of Abortion,AGAINST
2313,train,Legalization of Abortion,AGAINST
2314,train,Legalization of Abortion,AGAINST
2315,train,Legalization of Abortion,AGAINST
2316,train,Legalization of Abortion,NONE
2317,train,Legalization of Abortion,NONE
2318,train,Legalization of Abortion,AGAINST
2319,train,Legalization of Abortion,AGAINST
2320,train,Legalization of Abortion,NONE
2321,train,Legalization of Abortion,FAVOR
2322,train,Legalization of Abortion,AGAINST
2323,train,Legalization of Abortion,FAVOR
2324,train,Legalization of Abortion,AGAINST
2325,train,Legalization of Abortion,FAVOR
2326,train,Legalization of Abortion,FAVOR
2327,train,Legalization of Abortion,AGAINST
2328,train,Legalization of Abortion,AGAINST
2329,train,Legalization of Abortion,AGAINST
2330,train,Legalization of Abortion,AGAINST
2331,train,Legalization of Abortion,NONE
2332,train,Legalization of Abortion,AGAINST
2333,train,Legalization of Abortion,NONE
2334,train,Legalization of Abortion,FAVOR
2335,train,Legalization of Abortion,AGAINST
2336,train,Legalization of Abortion,FAVOR
2337,train,Legalization of Abortion,AGAINST
2338,train,Legalization of Abortion,FAVOR
2339,train,Legalization of Abortion,FAVOR
2340,train,Legalization of Abortion,FAVOR
2341,train,Legalization of Abortion,FAVOR
2342,train,Legalization of Abortion,AGAINST
2343,train,Legalization of Abortion,FAVOR
2344,train,Legalization of Abortion,NONE
2345,train,Legalization of Abortion,FAVOR
2346,train,Legalization of Abortion,FAVOR
2347,train,Legalization of Abortion,NONE
2348,train,Legalization of Abortion,NONE
2349,train,Legalization of Abortion,NONE
2350,train,Legalization of Abortion,FAVOR
2351,train,Legalization of Abortion,FAVOR
2352,train,Legalization of Abortion,FAVOR
2353,train,Legalization of Abortion,FAVOR
2354,train,Legalization of Abortion,FAVOR
2355,train,Legalization of Abortion,AGAINST
